chessplayer_id,period,position
79,Top 20 Girls July 2012,1
79,Top 100 Women May 2012,2
79,Top 20 Juniors May 2012,9
79,Top 20 Girls May 2012,1
79,Top 100 Women March 2012,2
79,Top 20 Juniors March 2012,8
79,Top 20 Girls March 2012,1
79,Top 100 Women January 2012,2
79,Top 20 Juniors January 2012,10
79,Top 20 Girls January 2012,1
79,Top 100 Women November 2011,3
79,Top 20 Juniors November 2011,20
79,Top 20 Girls November 2011,1
79,Top 100 Women September 2011,3
79,Top 20 Juniors September 2011,19
79,Top 20 Girls September 2011,1
79,Top 100 Women July 2011,3
79,Top 20 Juniors July 2011,19
79,Top 20 Girls July 2011,1
79,Top 100 Women May 2011,3
79,Top 20 Juniors May 2011,14
79,Top 20 Girls May 2011,1
79,Top 100 Women March 2011,3
79,Top 20 Juniors March 2011,14
79,Top 20 Girls March 2011,1
79,Top 100 Women January 2011,3
79,Top 20 Juniors January 2011,14
79,Top 20 Girls January 2011,1
79,Top 100 Women November 2010,3
79,Top 20 Girls November 2010,1
79,Top 100 Women September 2010,3
79,Top 20 Girls September 2010,1
79,Top 100 Women July 2010,3
79,Top 20 Girls July 2010,1
79,Top 100 Women May 2010,3
79,Top 20 Girls May 2010,1
79,Top 100 Women March 2010,3
79,Top 20 Girls March 2010,1
79,Top 100 Women January 2010,3
79,Top 20 Juniors January 2010,20
79,Top 20 Girls January 2010,1
79,Top 100 Women November 2009,3
79,Top 20 Girls November 2009,1
79,Top 100 Women September 2009,3
79,Top 20 Girls September 2009,1
79,Top 100 Women July 2009,3
79,Top 20 Girls July 2009,1
79,Top 100 Women April 2009,3
79,Top 20 Juniors April 2009,20
79,Top 20 Girls April 2009,1
79,Top 100 Women January 2009,3
79,Top 20 Juniors January 2009,18
79,Top 20 Girls January 2009,1
79,Top 100 Women October 2008,3
79,Top 20 Girls October 2008,1
79,Top 100 Women July 2008,4
79,Top 20 Girls July 2008,1
79,Top 50 Women April 2008,4
79,Top 20 Girls April 2008,1
79,Top 50 Women January 2008,5
79,Top 20 Girls January 2008,1
79,Top 50 Women October 2007,8
79,Top 20 Girls October 2007,2
79,Top 50 Women July 2007,4
79,Top 20 Girls July 2007,2
79,Top 50 Women April 2007,6
79,Top 20 Girls April 2007,2
79,Top 50 Women January 2007,8
79,Top 20 Girls January 2007,2
79,Top 50 Women October 2006,10
79,Top 20 Girls October 2006,2
79,Top 50 Women July 2006,8
79,Top 20 Girls July 2006,2
80,Top 100 Players December 2019,80
80,Top 100 Players November 2019,81
80,Top 100 Players October 2019,91
80,Top 100 Players September 2019,92
80,Top 100 Players August 2019,93
80,Top 100 Players July 2019,93
80,Top 100 Players June 2019,92
80,Top 100 Players May 2019,101
80,Top 100 Players March 2019,84
80,Top 100 Players February 2019,87
80,Top 100 Players January 2019,92
80,Top 100 Players December 2018,90
80,Top 100 Players November 2018,90
80,Top 100 Players October 2018,82
80,Top 100 Players September 2018,82
80,Top 100 Players August 2018,83
80,Top 100 Players July 2018,83
80,Top 100 Players June 2018,81
80,Top 100 Players May 2018,90
80,Top 100 Players April 2018,65
80,Top 100 Players March 2018,67
80,Top 100 Players February 2018,60
80,Top 100 Players January 2018,60
80,Top 100 Players December 2017,59
80,Top 100 Players November 2017,60
80,Top 100 Players October 2017,70
80,Top 100 Players September 2017,67
80,Top 100 Players August 2017,70
80,Top 100 Players July 2017,69
80,Top 100 Players June 2017,66
80,Top 100 Players May 2017,46
80,Top 100 Players April 2017,46
80,Top 100 Players March 2017,45
80,Top 100 Players February 2017,46
80,Top 100 Players January 2017,45
80,Top 100 Players December 2016,50
80,Top 100 Players November 2016,49
80,Top 100 Players October 2016,49
80,Top 100 Players September 2016,44
80,Top 100 Players August 2016,45
80,Top 100 Players July 2016,45
80,Top 100 Players June 2016,41
80,Top 100 Players May 2016,38
80,Top 100 Players April 2016,45
80,Top 100 Players March 2016,46
80,Top 100 Players February 2016,42
80,Top 100 Players January 2016,40
80,Top 100 Players December 2015,44
80,Top 100 Players November 2015,41
80,Top 100 Players October 2015,42
80,Top 100 Players September 2015,43
80,Top 100 Players August 2015,43
80,Top 100 Players July 2015,40
80,Top 100 Players June 2015,41
80,Top 100 Players May 2015,35
80,Top 100 Players April 2015,38
80,Top 100 Players March 2015,37
80,Top 100 Players February 2015,42
80,Top 100 Players January 2015,43
80,Top 100 Players December 2014,45
80,Top 100 Players November 2014,41
80,Top 100 Players October 2014,43
80,Top 100 Players September 2014,43
80,Top 100 Players August 2014,47
80,Top 100 Players July 2014,47
80,Top 100 Players June 2014,47
80,Top 100 Players May 2014,46
80,Top 100 Players April 2014,53
80,Top 100 Players March 2014,55
80,Top 100 Players February 2014,53
80,Top 100 Players January 2014,52
80,Top 100 Players December 2013,48
80,Top 100 Players November 2013,51
80,Top 100 Players October 2013,46
80,Top 100 Players September 2013,50
80,Top 100 Players August 2013,47
80,Top 100 Players July 2013,48
80,Top 100 Players June 2013,49
80,Top 100 Players May 2013,48
80,Top 100 Players April 2013,29
80,Top 100 Players March 2013,32
80,Top 100 Players February 2013,36
80,Top 100 Players January 2013,32
80,Top 100 Players December 2012,50
80,Top 100 Players November 2012,51
80,Top 100 Players October 2012,59
80,Top 100 Players September 2012,68
80,Top 100 Players August 2012,65
80,Top 100 Players July 2012,56
80,Top 100 Players May 2012,61
80,Top 100 Players March 2012,60
80,Top 100 Players January 2012,58
80,Top 100 Players November 2011,68
80,Top 100 Players September 2011,66
80,Top 100 Players July 2011,79
80,Top 100 Players May 2011,51
80,Top 100 Players March 2011,48
80,Top 100 Players January 2011,55
80,Top 100 Players November 2010,50
80,Top 100 Players September 2010,52
80,Top 100 Players July 2010,38
80,Top 100 Players May 2010,39
80,Top 100 Players March 2010,35
80,Top 100 Players January 2010,34
80,Top 100 Players November 2009,32
80,Top 100 Players September 2009,31
80,Top 100 Players July 2009,58
80,Top 100 Players April 2009,35
80,Top 100 Players January 2009,42
80,Top 100 Players October 2008,50
80,Top 100 Players July 2008,41
80,Top 100 Players April 2008,40
80,Top 100 Players January 2008,34
80,Top 100 Players October 2007,29
80,Top 100 Players July 2007,27
80,Top 100 Players April 2007,32
80,Top 100 Players January 2007,28
80,Top 100 Players October 2006,36
80,Top 100 Players July 2006,36
80,Top 100 Players April 2006,30
80,Top 100 Players January 2006,32
80,Top 100 Players October 2005,35
80,Top 100 Players July 2005,35
80,Top 100 Players April 2005,33
80,Top 100 Players January 2005,25
80,Top 100 Players October 2004,47
80,Top 100 Players July 2004,54
80,Top 100 Players April 2004,44
80,Top 100 Players January 2004,41
80,Top 100 Players October 2003,30
80,Top 100 Players July 2003,29
80,Top 100 Players April 2003,21
80,Top 100 Players January 2003,25
80,Top 100 Players October 2002,37
80,Top 100 Players July 2002,39
80,Top 100 Players April 2002,24
80,Top 100 Players January 2002,15
80,Top 100 Players October 2001,11
80,Top 100 Players July 2001,12
80,Top 100 Players April 2001,14
80,Top 100 Players January 2001,15
80,Top 100 Players October 2000,14
80,Top 100 Players July 2000,13
81,Top 100 Players December 2019,81
81,Top 100 Juniors December 2019,5
81,Top 100 Players November 2019,76
81,Top 100 Juniors November 2019,5
81,Top 100 Players October 2019,95
81,Top 100 Juniors October 2019,5
81,Top 100 Juniors September 2019,7
81,Top 100 Players August 2019,95
81,Top 100 Juniors August 2019,6
81,Top 100 Juniors July 2019,7
81,Top 100 Juniors June 2019,7
81,Top 100 Juniors May 2019,7
81,Top 100 Juniors April 2019,8
81,Top 100 Players Juniors 2019,7
81,Top 100 Juniors February 2019,5
81,Top 100 Juniors January 2019,5
81,Top 100 Juniors December 2018,10
81,Top 100 Juniors November 2018,8
81,Top 100 Juniors October 2018,6
81,Top 100 Juniors September 2018,7
81,Top 100 Juniors August 2018,11
81,Top 100 Juniors July 2018,16
81,Top 100 Juniors June 2018,21
81,Top 100 Juniors May 2018,16
81,Top 100 Juniors April 2018,14
81,Top 100 Juniors March 2018,20
81,Top 100 Juniors February 2018,17
81,Top 100 Juniors January 2018,24
81,Top 100 Juniors December 2017,29
81,Top 100 Juniors November 2017,40
81,Top 100 Juniors October 2017,39
81,Top 100 Juniors September 2017,39
81,Top 100 Juniors August 2017,37
81,Top 100 Juniors July 2017,49
81,Top 100 Juniors June 2017,70
81,Top 100 Juniors May 2017,80
81,Top 100 Players Juniors 2017,89
81,Top 100 Juniors March 2017,81
81,Top 100 Juniors February 2017,77
81,Top 100 Juniors January 2017,86
81,Top 100 Juniors June 2015,93
81,Top 100 Juniors May 2015,71
81,Top 100 Juniors April 2015,98
82,Top 100 Players December 2019,82
82,Top 100 Players November 2019,93
82,Top 100 Juniors December 2015,31
82,Top 100 Juniors November 2015,36
82,Top 100 Juniors October 2015,44
82,Top 100 Juniors September 2015,48
82,Top 100 Juniors August 2015,50
82,Top 100 Juniors July 2015,45
82,Top 100 Juniors June 2015,43
82,Top 100 Juniors May 2015,32
82,Top 100 Juniors April 2015,29
82,Top 100 Juniors March 2015,28
82,Top 100 Juniors February 2015,27
82,Top 100 Juniors January 2015,23
82,Top 100 Juniors December 2014,44
82,Top 100 Juniors November 2014,43
82,Top 100 Juniors October 2014,34
82,Top 100 Juniors September 2014,30
82,Top 100 Juniors August 2014,32
82,Top 100 Juniors July 2014,29
82,Top 100 Juniors June 2014,30
82,Top 100 Juniors May 2014,32
82,Top 100 Juniors April 2014,33
82,Top 100 Juniors March 2014,33
82,Top 100 Juniors February 2014,30
82,Top 100 Juniors January 2014,31
82,Top 100 Juniors December 2013,49
82,Top 100 Juniors November 2013,49
82,Top 100 Juniors October 2013,49
82,Top 100 Juniors September 2013,51
82,Top 100 Juniors August 2013,52
82,Top 100 Juniors July 2013,47
82,Top 100 Juniors June 2013,51
82,Top 100 Juniors May 2013,57
82,Top 100 Juniors April 2013,54
82,Top 100 Juniors March 2013,71
82,Top 100 Juniors February 2013,67
82,Top 100 Juniors January 2013,65
82,Top 100 Juniors December 2012,85
82,Top 100 Juniors November 2012,82
82,Top 100 Juniors October 2012,89
82,Top 100 Juniors September 2012,87
82,Top 100 Juniors August 2012,85
83,Top 100 Players December 2019,83
83,Top 100 Players November 2019,94
83,Top 100 Players October 2019,81
83,Top 100 Players September 2019,80
83,Top 100 Players August 2019,83
83,Top 100 Players July 2019,97
83,Top 100 Players June 2019,95
83,Top 100 Players May 2019,89
83,Top 100 Players April 2019,89
83,Top 100 Players March 2019,60
83,Top 100 Players February 2019,64
83,Top 100 Players January 2019,65
83,Top 100 Players December 2018,64
83,Top 100 Players November 2018,67
83,Top 100 Players October 2018,43
83,Top 100 Players September 2018,41
83,Top 100 Players August 2018,42
83,Top 100 Players July 2018,40
83,Top 100 Players June 2018,44
83,Top 100 Players May 2018,43
83,Top 100 Players April 2018,45
83,Top 100 Players March 2018,37
83,Top 100 Players February 2018,37
83,Top 100 Players January 2018,38
83,Top 100 Players December 2017,37
83,Top 100 Players November 2017,40
83,Top 100 Players October 2017,34
83,Top 100 Players September 2017,27
83,Top 100 Players August 2017,27
83,Top 100 Players July 2017,19
83,Top 100 Players June 2017,17
83,Top 100 Players May 2017,14
83,Top 100 Players April 2017,15
83,Top 100 Players March 2017,15
83,Top 100 Players February 2017,13
83,Top 100 Players January 2017,15
83,Top 100 Players December 2016,14
83,Top 100 Players November 2016,16
83,Top 100 Players October 2016,21
83,Top 100 Players September 2016,22
83,Top 100 Players August 2016,23
83,Top 100 Players July 2016,20
83,Top 100 Players June 2016,16
83,Top 100 Players May 2016,12
83,Top 100 Players April 2016,12
83,Top 100 Players March 2016,11
83,Top 100 Players February 2016,13
83,Top 100 Players January 2016,13
83,Top 100 Players December 2015,13
83,Top 100 Players November 2015,13
83,Top 100 Players October 2015,32
83,Top 100 Players September 2015,32
83,Top 100 Players August 2015,29
83,Top 100 Players July 2015,31
83,Top 100 Players June 2015,34
83,Top 100 Players May 2015,34
83,Top 100 Players April 2015,24
83,Top 100 Players March 2015,27
83,Top 100 Players February 2015,26
83,Top 100 Players January 2015,25
83,Top 100 Players December 2014,28
83,Top 100 Players November 2014,31
83,Top 100 Players October 2014,30
83,Top 100 Players September 2014,26
83,Top 100 Players August 2014,28
83,Top 100 Players July 2014,29
83,Top 100 Players June 2014,28
83,Top 100 Players May 2014,22
83,Top 100 Players April 2014,21
83,Top 100 Players March 2014,24
83,Top 100 Players February 2014,22
83,Top 100 Players January 2014,21
83,Top 100 Players December 2013,21
83,Top 100 Players November 2013,19
83,Top 100 Players October 2013,23
83,Top 100 Players September 2013,42
83,Top 100 Players August 2013,43
83,Top 100 Players July 2013,44
83,Top 100 Players June 2013,40
83,Top 100 Players May 2013,43
83,Top 100 Players April 2013,43
83,Top 100 Players March 2013,54
83,Top 100 Players February 2013,71
83,Top 100 Players January 2013,69
83,Top 100 Players December 2012,63
83,Top 100 Players November 2012,65
83,Top 100 Players October 2012,66
83,Top 100 Players September 2012,67
83,Top 100 Players August 2012,52
83,Top 100 Players July 2012,52
83,Top 100 Players May 2012,57
83,Top 100 Players March 2012,37
83,Top 100 Players January 2012,57
83,Top 100 Players November 2011,54
83,Top 100 Players September 2011,60
83,Top 100 Players July 2011,45
83,Top 100 Players May 2011,30
83,Top 100 Players March 2011,21
83,Top 100 Players January 2011,21
83,Top 100 Players November 2010,13
83,Top 100 Players September 2010,6
83,Top 100 Players July 2010,8
83,Top 100 Players May 2010,9
83,Top 100 Players March 2010,16
83,Top 100 Players January 2010,14
83,Top 100 Players November 2009,17
83,Top 100 Players September 2009,24
83,Top 100 Players July 2009,21
83,Top 100 Players April 2009,36
83,Top 100 Players January 2009,34
83,Top 100 Players October 2008,19
83,Top 100 Players July 2008,21
83,Top 100 Players April 2008,33
83,Top 100 Players January 2008,27
83,Top 100 Players October 2007,26
83,Top 100 Players July 2007,21
83,Top 100 Players April 2007,26
83,Top 100 Players January 2007,33
83,Top 100 Players October 2006,47
83,Top 100 Players July 2006,55
83,Top 100 Players April 2006,40
83,Top 100 Players January 2006,48
83,Top 100 Players October 2005,41
83,Top 100 Players July 2005,63
83,Top 100 Players April 2005,56
83,Top 100 Players January 2005,55
83,Top 100 Players October 2004,68
83,Top 100 Players July 2004,96
83,Top 20 Juniors October 2003,13
83,Top 20 Juniors July 2003,20
83,Top 20 Juniors January 2003,15
83,Top 20 Juniors October 2002,17
83,Top 20 Juniors July 2002,15
83,Top 20 Juniors April 2002,14
83,Top 20 Juniors January 2002,16
83,Top 20 Juniors April 2001,8
83,Top 20 Juniors January 2001,7
84,Top 100 Players December 2019,84
84,Top 100 Players November 2019,74
84,Top 100 Players October 2019,43
84,Top 100 Players September 2019,42
84,Top 100 Players August 2019,57
84,Top 100 Players July 2019,41
84,Top 100 Players June 2019,42
84,Top 100 Players May 2019,46
84,Top 100 Players April 2019,44
84,Top 100 Players March 2019,51
84,Top 100 Players February 2019,46
84,Top 100 Players January 2019,47
84,Top 100 Players December 2018,50
84,Top 100 Players November 2018,50
84,Top 100 Players October 2018,51
84,Top 100 Players September 2018,61
84,Top 100 Players August 2018,53
84,Top 100 Players July 2018,58
84,Top 100 Players June 2018,58
84,Top 100 Players May 2018,55
84,Top 100 Players April 2018,60
84,Top 100 Players March 2018,60
84,Top 100 Players February 2018,58
84,Top 100 Players January 2018,59
84,Top 100 Players December 2017,53
84,Top 100 Players November 2017,62
84,Top 100 Players October 2017,52
84,Top 100 Players September 2017,53
84,Top 100 Players August 2017,44
84,Top 100 Players July 2017,43
84,Top 100 Players June 2017,41
84,Top 100 Players May 2017,27
84,Top 100 Players April 2017,28
84,Top 100 Players March 2017,28
84,Top 100 Players February 2017,28
84,Top 100 Players January 2017,27
84,Top 100 Players December 2016,36
84,Top 100 Players November 2016,34
84,Top 100 Players October 2016,25
84,Top 100 Players September 2016,26
84,Top 100 Players August 2016,33
84,Top 100 Players July 2016,28
84,Top 100 Players June 2016,26
84,Top 100 Players May 2016,53
84,Top 100 Players April 2016,61
84,Top 100 Players March 2016,59
84,Top 100 Players February 2016,62
84,Top 100 Players January 2016,62
84,Top 100 Players December 2015,75
84,Top 100 Players November 2015,74
84,Top 100 Players October 2015,81
84,Top 100 Players September 2015,83
84,Top 100 Players August 2015,84
84,Top 100 Players July 2015,71
84,Top 100 Players June 2015,71
84,Top 100 Players May 2015,76
84,Top 100 Players April 2015,56
84,Top 100 Players March 2015,43
84,Top 100 Players February 2015,65
84,Top 100 Players January 2015,66
84,Top 100 Players December 2014,60
84,Top 100 Players November 2014,50
84,Top 100 Players October 2014,75
84,Top 100 Players September 2014,76
84,Top 100 Players August 2014,78
84,Top 100 Players July 2014,80
84,Top 100 Players June 2014,62
84,Top 100 Players May 2014,64
84,Top 100 Players April 2014,54
84,Top 100 Players March 2014,52
84,Top 100 Players February 2014,52
84,Top 100 Players January 2014,54
84,Top 100 Players December 2013,51
84,Top 100 Players November 2013,53
84,Top 100 Players October 2013,52
84,Top 100 Players September 2013,57
84,Top 100 Players August 2013,57
84,Top 100 Players July 2013,66
84,Top 100 Players June 2013,64
84,Top 100 Players May 2013,58
84,Top 100 Players April 2013,61
84,Top 100 Players March 2013,64
84,Top 100 Players February 2013,61
84,Top 100 Players January 2013,59
84,Top 100 Players December 2012,55
84,Top 100 Players November 2012,55
84,Top 100 Players October 2012,65
84,Top 100 Players September 2012,70
84,Top 100 Players August 2012,66
84,Top 100 Players July 2012,38
84,Top 100 Players May 2012,37
84,Top 100 Players March 2012,50
84,Top 100 Players January 2012,59
84,Top 100 Players November 2011,60
84,Top 100 Players September 2011,52
84,Top 100 Players July 2011,63
84,Top 100 Players May 2011,60
84,Top 100 Players March 2011,68
84,Top 100 Players January 2011,65
84,Top 100 Players November 2010,77
84,Top 100 Players September 2010,66
84,Top 100 Players July 2010,64
84,Top 100 Players May 2010,61
84,Top 100 Players March 2010,63
84,Top 100 Players January 2010,89
84,Top 100 Players November 2009,94
84,Top 100 Players September 2009,66
84,Top 100 Players July 2009,55
84,Top 100 Players April 2009,54
84,Top 100 Players January 2009,68
84,Top 100 Players October 2008,53
84,Top 100 Players July 2008,42
84,Top 100 Players January 2008,36
84,Top 100 Players April 2008,36
84,Top 100 Players October 2007,37
84,Top 100 Players July 2007,47
84,Top 100 Players April 2007,37
84,Top 100 Players January 2007,35
84,Top 100 Players October 2006,87
84,Top 100 Players July 2006,89
84,Top 100 Players July 2005,95
84,Top 100 Juniors July 2005,15
84,Top 20 Juniors April 2005,14
84,Top 20 Juniors January 2005,12
84,Top 20 Juniors October 2004,13
84,Top 20 Juniors July 2004,14
84,Top 20 Juniors April 2004,10
84,Top 100 Players January 2004,100
84,Top 20 Juniors January 2004,5
84,Top 20 Juniors October 2003,16
84,Top 20 Juniors July 2003,16
84,Top 20 Juniors January 2003,19
85,Top 100 Players December 2019,85
85,Top 100 Players November 2019,63
85,Top 100 Players October 2019,85
85,Top 100 Players September 2019,84
85,Top 100 Players June 2019,86
85,Top 100 Players May 2019,64
85,Top 100 Players April 2019,62
85,Top 100 Players March 2019,41
85,Top 100 Players February 2019,40
85,Top 100 Players January 2019,54
85,Top 100 Players December 2018,59
85,Top 100 Players November 2018,57
85,Top 100 Players October 2018,79
85,Top 100 Players September 2018,77
85,Top 100 Players August 2018,74
85,Top 100 Players July 2018,97
85,Top 100 Juniors December 2014,32
85,Top 100 Juniors November 2014,31
85,Top 100 Juniors October 2014,28
85,Top 100 Juniors September 2014,29
85,Top 100 Juniors August 2014,30
85,Top 100 Juniors July 2014,23
85,Top 100 Juniors June 2014,21
85,Top 100 Juniors May 2014,20
85,Top 100 Juniors April 2014,21
85,Top 100 Juniors March 2014,21
85,Top 100 Juniors February 2014,21
85,Top 100 Juniors January 2014,17
85,Top 100 Juniors December 2013,23
85,Top 100 Juniors November 2013,19
85,Top 100 Juniors October 2013,27
85,Top 100 Juniors September 2013,22
85,Top 100 Juniors August 2013,22
85,Top 100 Juniors July 2013,22
85,Top 100 Juniors June 2013,21
85,Top 100 Juniors May 2013,35
85,Top 100 Juniors April 2013,33
85,Top 100 Juniors March 2013,31
85,Top 100 Juniors February 2013,39
85,Top 100 Juniors January 2013,48
85,Top 100 Juniors December 2012,65
85,Top 100 Juniors November 2012,61
85,Top 100 Juniors October 2012,72
85,Top 100 Juniors September 2012,62
85,Top 100 Juniors August 2012,60
86,Top 100 Players December 2019,86
86,Top 100 Players November 2019,78
86,Top 100 Players July 2019,66
86,Top 100 Players June 2019,63
86,Top 100 Players May 2019,71
86,Top 100 Players April 2019,81
86,Top 100 Players March 2019,75
86,Top 100 Players February 2019,77
86,Top 100 Players January 2019,94
86,Top 100 Players December 2018,74
86,Top 100 Players November 2018,84
86,Top 100 Players October 2018,80
86,Top 100 Players September 2018,79
86,Top 100 Players August 2018,80
86,Top 100 Players July 2018,76
86,Top 100 Players June 2018,75
86,Top 100 Players May 2018,75
86,Top 100 Players April 2018,67
86,Top 100 Players March 2018,62
86,Top 100 Players February 2018,59
86,Top 100 Players January 2018,54
86,Top 100 Players December 2017,47
86,Top 100 Players November 2017,47
86,Top 100 Players October 2017,45
86,Top 100 Players September 2017,52
86,Top 100 Players August 2017,39
86,Top 100 Players July 2017,44
86,Top 100 Players June 2017,45
86,Top 100 Players May 2017,61
86,Top 100 Players April 2017,64
86,Top 100 Players March 2017,100
86,Top 100 Players February 2017,95
86,Top 100 Players January 2017,62
86,Top 100 Players December 2016,61
86,Top 100 Players November 2016,59
86,Top 100 Players October 2016,67
86,Top 100 Players September 2016,60
86,Top 100 Players August 2016,58
86,Top 100 Players July 2016,50
86,Top 100 Players June 2016,49
86,Top 100 Players May 2016,62
86,Top 100 Players April 2016,56
86,Top 100 Players March 2016,81
86,Top 100 Players February 2016,71
86,Top 100 Players January 2016,65
86,Top 100 Players December 2015,69
86,Top 100 Players November 2015,71
86,Top 100 Players October 2015,89
86,Top 100 Players September 2015,91
86,Top 100 Players August 2015,91
86,Top 100 Players July 2015,83
86,Top 100 Players June 2015,80
86,Top 100 Players May 2015,79
86,Top 100 Players April 2015,78
86,Top 100 Players June 2014,99
86,Top 100 Players May 2014,97
86,Top 100 Players April 2014,92
86,Top 100 Players October 2012,88
86,Top 100 Players September 2012,87
86,Top 100 Players August 2012,86
86,Top 100 Players July 2012,90
86,Top 100 Players May 2012,88
86,Top 100 Players September 2010,86
86,Top 100 Players July 2010,63
86,Top 100 Players May 2010,70
86,Top 100 Players March 2010,65
86,Top 100 Players January 2010,61
86,Top 100 Players November 2009,59
86,Top 100 Players September 2009,51
86,Top 100 Players July 2009,67
86,Top 100 Players April 2009,59
86,Top 100 Players January 2009,56
86,Top 100 Players October 2008,38
86,Top 100 Players July 2008,49
86,Top 100 Players January 2008,90
86,Top 100 Players October 2007,89
86,Top 100 Players April 2007,98
86,Top 100 Players October 2006,57
86,Top 100 Players July 2006,27
86,Top 100 Players April 2006,54
86,Top 100 Players January 2006,53
86,Top 100 Players October 2005,63
86,Top 100 Players April 2005,100
86,Top 100 Players January 2005,81
86,Top 100 Players October 2004,78
86,Top 100 Players April 2004,100
86,Top 100 Players October 2003,94
86,Top 100 Players July 2003,93
86,Top 100 Players April 2003,93
86,Top 100 Players April 2002,103
86,Top 100 Players January 2002,92
86,Top 100 Players October 2001,96
86,Top 100 Players July 2001,95
86,Top 100 Players April 2001,91
86,Top 100 Players January 2001,68
86,Top 100 Players July 2000,94
87,Top 100 Players December 2019,87
87,Top 100 Juniors December 2019,6
87,Top 100 Players November 2019,89
87,Top 100 Juniors November 2019,6
87,Top 100 Players October 2019,100
87,Top 100 Juniors October 2019,7
87,Top 100 Players September 2019,95
87,Top 100 Juniors September 2019,5
87,Top 100 Players August 2019,80
87,Top 100 Juniors August 2019,4
87,Top 100 Players July 2019,78
87,Top 100 Juniors July 2019,4
87,Top 100 Players June 2019,65
87,Top 100 Juniors June 2019,4
87,Top 100 Players May 2019,81
87,Top 100 Juniors May 2019,5
87,Top 100 Players April 2019,95
87,Top 100 Juniors April 2019,5
87,Top 100 Players Juniors 2019,5
87,Top 100 Juniors February 2019,4
87,Top 100 Juniors January 2019,4
87,Top 100 Juniors December 2018,6
87,Top 100 Juniors November 2018,6
87,Top 100 Juniors October 2018,7
87,Top 100 Juniors September 2018,6
87,Top 100 Juniors August 2018,5
87,Top 100 Juniors July 2018,9
87,Top 100 Juniors June 2018,8
87,Top 100 Juniors May 2018,10
87,Top 100 Juniors April 2018,7
87,Top 100 Juniors March 2018,7
87,Top 100 Juniors February 2018,8
87,Top 100 Juniors January 2018,6
87,Top 100 Juniors December 2017,7
87,Top 100 Juniors November 2017,7
87,Top 100 Juniors October 2017,6
87,Top 100 Juniors September 2017,7
87,Top 100 Juniors August 2017,6
87,Top 100 Juniors July 2017,6
87,Top 100 Juniors June 2017,9
87,Top 100 Juniors May 2017,13
87,Top 100 Players Juniors 2017,18
87,Top 100 Juniors March 2017,12
87,Top 100 Juniors February 2017,15
87,Top 100 Juniors January 2017,9
87,Top 100 Juniors December 2016,11
87,Top 100 Juniors November 2016,13
87,Top 100 Juniors October 2016,12
87,Top 100 Juniors September 2016,12
87,Top 100 Juniors August 2016,12
87,Top 100 Juniors July 2016,11
87,Top 100 Juniors June 2016,9
87,Top 100 Juniors May 2016,10
87,Top 100 Juniors April 2016,10
87,Top 100 Juniors March 2016,12
87,Top 100 Juniors February 2016,12
87,Top 100 Juniors January 2016,11
87,Top 100 Juniors December 2015,20
87,Top 100 Juniors November 2015,20
87,Top 100 Juniors October 2015,27
87,Top 100 Juniors September 2015,25
87,Top 100 Juniors August 2015,24
87,Top 100 Juniors July 2015,17
87,Top 100 Juniors June 2015,16
87,Top 100 Juniors May 2015,20
87,Top 100 Juniors April 2015,21
87,Top 100 Juniors March 2015,25
87,Top 100 Juniors February 2015,25
87,Top 100 Juniors January 2015,31
87,Top 100 Juniors December 2014,41
87,Top 100 Juniors November 2014,61
87,Top 100 Juniors October 2014,61
87,Top 100 Juniors September 2014,63
87,Top 100 Juniors August 2014,74
87,Top 100 Juniors July 2014,63
87,Top 100 Juniors June 2014,81
87,Top 100 Juniors May 2014,73
87,Top 100 Juniors April 2014,78
87,Top 100 Juniors March 2014,85
87,Top 100 Juniors February 2014,84
88,Top 100 Players December 2019,88
88,Top 100 Players November 2019,82
88,Top 100 Players October 2019,77
88,Top 100 Players September 2019,77
88,Top 100 Players August 2019,77
88,Top 100 Players July 2019,92
88,Top 100 Juniors December 2016,9
88,Top 100 Juniors November 2016,11
88,Top 100 Juniors October 2016,10
88,Top 100 Juniors September 2016,9
88,Top 100 Juniors August 2016,7
88,Top 100 Juniors July 2016,7
88,Top 100 Juniors June 2016,8
88,Top 100 Juniors May 2016,8
88,Top 100 Juniors April 2016,7
88,Top 100 Juniors March 2016,6
88,Top 100 Juniors February 2016,6
88,Top 100 Juniors January 2016,6
88,Top 100 Juniors December 2015,10
88,Top 100 Juniors November 2015,10
88,Top 100 Juniors October 2015,10
88,Top 100 Juniors September 2015,11
88,Top 100 Juniors August 2015,11
88,Top 100 Juniors July 2015,8
88,Top 100 Juniors June 2015,10
88,Top 100 Juniors May 2015,8
88,Top 100 Juniors April 2015,8
88,Top 100 Juniors March 2015,7
88,Top 100 Juniors February 2015,6
88,Top 100 Juniors January 2015,9
88,Top 100 Juniors December 2014,14
88,Top 100 Juniors November 2014,13
88,Top 100 Juniors October 2014,14
88,Top 100 Juniors September 2014,9
88,Top 100 Juniors August 2014,7
88,Top 100 Juniors July 2014,10
88,Top 100 Juniors June 2014,11
88,Top 100 Juniors May 2014,10
88,Top 100 Juniors April 2014,10
88,Top 100 Juniors March 2014,6
88,Top 100 Juniors February 2014,8
88,Top 100 Juniors January 2014,7
88,Top 100 Juniors December 2013,11
88,Top 100 Juniors November 2013,11
88,Top 100 Juniors October 2013,11
88,Top 100 Juniors September 2013,8
88,Top 100 Juniors August 2013,8
88,Top 100 Juniors July 2013,10
